socialHeadline,headline,urlAlias,updatedDate
"""Do democracy and free speech work in an era of fake news?""","""Hong Kong protests and the question of democracy in an era of fake news""",https://scmp.com/print/comment/letters/article/3046148/hong-kong-protests-and-question-democracy-era-fake-news,15/01/2020 23:00
"""Police arrest 10 radical Hong Kong protesters over pipe bomb plot""","""Hong Kong protests: police arrest 10 members of radical anti-government group in two-day operation over seized pipe bomb""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3046277/hong-kong-protests-police-seize-powerful-pipe-bomb-and,15/01/2020 18:40
"""Hong Kong blames protesters for police using force after human rights report""","""Hong Kong protests: if people behaved, police wouldn’t have to use force, government says, as it hits back at critical Human Rights Watch report""",https://scmp.com/print/news/hong-kong/politics/article/3046268/hong-kong-protests-if-people-behaved-police-wouldnt-have,15/01/2020 15:43
"""Beijing’s new envoy to Hong Kong calls for unity to steer city from unrest""","""Hong Kong protests: Beijing’s new envoy calls for ‘unity and effective governance’ to steer city from months of turbulence and unrest""",https://scmp.com/print/news/hong-kong/politics/article/3046264/hong-kong-protests-beijings-new-envoy-city-calls-unity-and,15/01/2020 15:21
"""Flight cabin cleaner in custody for taking protest gear to airport""","""Flight cabin cleaner remanded in custody for taking baton and protest gear to Hong Kong airport""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3046255/flight-cabin-cleaner-remanded-jail-custody-bringing,15/01/2020 12:57
"""Hongkongers wanting to emigrate warned about pitfalls of choosing wrong agency""","""Hongkongers looking to move abroad warned to be careful when using immigration consultants after family spends HK$400,000 on going nowhere""",https://scmp.com/print/news/hong-kong/hong-kong-economy/article/3046244/hongkongers-looking-move-abroad-warned-be-careful,15/01/2020 14:21
"""Relief measures will pose a burden on Hong Kong coffers, welfare chief says""","""Hong Kong welfare chief Law Chi-kwong says latest relief measures aimed at the elderly and low-income people will pose a burden on city’s coffers""",https://scmp.com/print/news/hong-kong/politics/article/3046150/hong-kong-welfare-chief-law-chi-kwong-says-latest-relief,16/01/2020 00:28
"""Tourist arrivals drop 14 per cent year on year in 2019 amid protests""","""Hong Kong tourist arrivals drop 14 per cent year on year in 2019 amid anti-government protests""",https://scmp.com/print/news/hong-kong/politics/article/3046132/lunar-new-year-fireworks-show-hong-kong-cancelled-over-anti,15/01/2020 15:20
"""Hong Kong police may arm officers with electroshock devices, net guns""","""Hong Kong police consider arming officers with electroshock devices and net guns amid protests""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3046049/hong-kong-police-consider-arming-officers-electroshock,21/01/2020 05:57
"""Greater Bay Area plan fails to capture imagination of Hong Kong’s young""","""Why China’s Greater Bay Area plan fails to capture the imagination of young Hongkongers""",https://scmp.com/print/news/china/politics/article/3046086/why-chinas-greater-bay-area-plan-fails-catch-imagination-young,17/02/2020 08:14
"""China is global threat to individual freedoms, Human Rights Watch says""","""China is global threat to individual freedoms, says new Human Rights Watch report""",https://scmp.com/print/news/china/diplomacy/article/3046112/china-global-threat-individual-freedoms-says-new-human-rights,17/02/2020 08:09
"""Police defuse ‘powerful’ pipe bomb in Hong Kong flat and arrest three men""","""Hong Kong police defuse powerful pipe bomb in flat and arrest three men, including two with ‘links to radical protest group’""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3046105/hong-kong-police-defuse-powerful-pipe-bomb-flat-and,14/01/2020 18:56
"""Economists take aim at Carrie Lam’s ‘redundant’ relief measures""","""Economists pour scorn on Hong Kong leader Carrie Lam’s HK$10 billion welfare package""",https://scmp.com/print/news/hong-kong/politics/article/3046098/economists-pour-scorn-hong-kong-leader-carrie-lams-hk10,15/01/2020 03:48
"""Hong Kong protests are ‘complicating’ corruption probes despite drop in cases""","""Hong Kong protests making investigations into corruption more complex, ICAC says, despite drop in number of cases lodged""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3046089/hong-kong-protests-making-investigations-corruption,14/01/2020 15:53
"""Hong Kong lawyers group offers Lam protest inquiry road map""","""Hong Kong Bar Association offers city leader Carrie Lam blueprint for independent inquiry into protests""",https://scmp.com/print/news/hong-kong/politics/article/3046082/hong-kong-bar-association-offers-city-leader-carrie-lam,14/01/2020 15:01
"""Embattled Maxim’s grants staff bonus for work during protests""","""Battered by Hong Kong protests, Maxim’s gives staff one-off bonus for work during unrest""",https://scmp.com/print/news/hong-kong/politics/article/3046080/battered-hong-kong-protests-maxims-gives-staff-one-bonus,14/01/2020 12:47
"""University starts procedure to decide whether Occupy protests co-founder Benny Tai should be fired""","""University of Hong Kong starts procedure to decide whether co-founder of Occupy movement Benny Tai should be fired from his teaching job""",https://scmp.com/print/news/hong-kong/politics/article/3046077/university-hong-kong-starts-procedure-decide-whether-co,14/01/2020 15:01
"""Government will work with judiciary to speed up protest trials: Carrie Lam""","""Hong Kong government will fully cooperate with judiciary to speed up trials in protest cases, city leader Carrie Lam says""",https://scmp.com/print/news/hong-kong/politics/article/3046033/hong-kong-government-will-fully-cooperate-judiciary,14/01/2020 22:12
"""HK$10 billion welfare package to ‘help more than a million people’ unveiled""","""U-turn on elderly travel among Hong Kong leader Carrie Lam’s HK$10 billion welfare package""",https://scmp.com/print/news/hong-kong/politics/article/3045992/carrie-lam-performs-u-turn-and-gives-all-hongkongers-aged,15/01/2020 02:42
"""Lam rejects call to halve quota of relocating mainland Chinese""","""Hong Kong leader Carrie Lam dismisses property tycoon Adam Kwok’s call to halve the quota of mainland Chinese relocating to city""",https://scmp.com/print/news/hong-kong/politics/article/3045975/hong-kong-leader-carrie-lam-dismisses-property-tycoon-adam,17/01/2020 02:55
"""Ocean Park bailout will do more than ‘stop the bleeding’: tourism chief""","""Ocean Park bailout plan by Hong Kong government will help fund attraction’s revival, not just ‘stop the bleeding’, tourism commissioner says""",https://scmp.com/print/news/hong-kong/hong-kong-economy/article/3045954/ocean-park-bailout-plan-hong-kong-government-will,15/01/2020 03:47
"""Plan to entice young Hongkongers to mainland with jobs and end opposition""","""‘Win hearts and minds’ by helping Hong Kong students find jobs in mainland China""",https://scmp.com/print/news/china/politics/article/3045920/win-hearts-and-minds-helping-hong-kong-students-find-jobs-china,17/02/2020 08:37
"""Legal test for warrants that let Hong Kong police search phones""","""Hong Kong protests: High Court test for warrants that let police search phones""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3045923/hong-kong-protests-high-court-test-warrants-let-police,13/01/2020 19:35
"""Highlights from annual speech by Hong Kong’s top judge""","""Hong Kong Chief Justice Geoffrey Ma on criticism of city courts and concerns about prosecutions of anti-government protesters""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3045903/hong-kong-chief-justice-geoffrey-ma-criticism-city,13/01/2020 15:48
"""‘Take public interest into account on whether to bring cases to court’""","""Take ‘public interest’ into account on whether to bring cases to court, instead of just sufficient evidence, head of Hong Kong Bar Association says in speech""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3045884/take-public-interest-account-whether-bring-cases-court,13/01/2020 12:07
"""Top judge hits back at critics of ‘slow’ protest court cases""","""Hong Kong’s chief justice sets up task force to speed up protest cases but hits back at critics who accuse courts of being slow""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3045878/hong-kongs-top-judge-announces-task-force-how-better,14/01/2020 01:24
"""Vandals scrawl ‘Free Hong Kong’ on Denmark’s famed Little Mermaid""","""Vandals scrawl ‘Free Hong Kong’ on Denmark’s famed Little Mermaid statue""",https://scmp.com/print/news/world/europe/article/3045876/denmarks-famed-little-mermaid-statue-vandalised-free-hong-kong,13/01/2020 15:10
"""Universities start new term scarred by protests as students mull Hong Kong exit""","""Hong Kong universities start new term still scarred by protest havoc, leaving some students mulling city exit""",https://scmp.com/print/news/hong-kong/education/article/3045867/hong-kong-universities-start-new-term-still-scarred,13/01/2020 15:58
"""HK$10.6 billion plan to bail out Hong Kong’s ailing Ocean Park""","""Hong Kong government unveils HK$10.6 billion plan to bail out ailing Ocean Park, in expansion that will create new themed zones and attractions""",https://scmp.com/print/news/hong-kong/hong-kong-economy/article/3045847/hong-kong-government-unveils-hk106-billion-plan,13/01/2020 15:26
"""Hong Kong’s financial system defying onslaught of protests, trade war: Carrie Lam""","""Hong Kong leader Carrie Lam tells Asian Financial Forum the city is withstanding protests, US-China trade war""",https://scmp.com/print/news/hong-kong/politics/article/3045819/hong-kong-leader-carrie-lam-tells-asian-financial-forum,13/01/2020 14:17
"""New hope for Hong Kong protesters in Taiwan after Tsai election win""","""Hong Kong protesters feel new burst of hope as Tsai Ing-win sweeps to resounding victory in Taiwan elections""",https://scmp.com/print/news/hong-kong/politics/article/3045804/re-election-tsai-ing-wen-taiwans-president-brings-relief,13/01/2020 15:48
"""Beijing’s envoy to Hong Kong vows more integration with Guangdong amid protests""","""Beijing’s top official in Hong Kong pledges deeper integration with mainland China province Guangdong amid months of anti-government protests""",https://scmp.com/print/news/hong-kong/politics/article/3045777/beijings-top-official-hong-kong-pledges-deeper-integration,13/01/2020 15:24
"""Cathay Pacific set to offer staff unpaid leave as Hong Kong protests take toll""","""Cathay Pacific set to offer unpaid leave to staff as Hong Kong protests and boycott by mainland Chinese customers take toll""",https://scmp.com/print/news/hong-kong/transport/article/3045760/cathay-pacific-set-offer-unpaid-leave-staff-hong-kong,13/01/2020 10:16
